Region,newdate,Deaths,Recoveries,Active,DeathRateCases
Congo (Kinshasa),2020-2-27,0,0,0,
Congo (Kinshasa),2020-2-28,0,0,0,
Congo (Kinshasa),2020-2-29,0,0,0,
Congo (Kinshasa),2020-3-1,0,0,0,
Congo (Kinshasa),2020-3-2,0,0,0,
Congo (Kinshasa),2020-3-3,0,0,0,
Congo (Kinshasa),2020-3-4,0,0,0,
Congo (Kinshasa),2020-3-5,0,0,0,
Congo (Kinshasa),2020-3-6,0,0,0,
Congo (Kinshasa),2020-3-7,0,0,0,
Congo (Kinshasa),2020-3-8,0,0,0,
Congo (Kinshasa),2020-3-9,0,0,0,
Congo (Kinshasa),2020-3-10,0,0,0,
Congo (Kinshasa),2020-3-11,0,0,1,0
Congo (Kinshasa),2020-3-12,0,0,1,0
Costa Rica,2020-1-22,0,0,0,
Costa Rica,2020-1-23,0,0,0,
Costa Rica,2020-1-24,0,0,0,
Costa Rica,2020-1-25,0,0,0,
Costa Rica,2020-1-26,0,0,0,
Costa Rica,2020-1-27,0,0,0,
Costa Rica,2020-1-28,0,0,0,
Costa Rica,2020-1-29,0,0,0,
Costa Rica,2020-1-30,0,0,0,
Costa Rica,2020-1-31,0,0,0,
Costa Rica,2020-2-1,0,0,0,
Costa Rica,2020-2-2,0,0,0,
Costa Rica,2020-2-3,0,0,0,
Costa Rica,2020-2-4,0,0,0,
Costa Rica,2020-2-5,0,0,0,
Costa Rica,2020-2-6,0,0,0,
Costa Rica,2020-2-7,0,0,0,
Costa Rica,2020-2-8,0,0,0,
Costa Rica,2020-2-9,0,0,0,
Costa Rica,2020-2-10,0,0,0,
Costa Rica,2020-2-11,0,0,0,
Costa Rica,2020-2-12,0,0,0,
Costa Rica,2020-2-13,0,0,0,
Costa Rica,2020-2-14,0,0,0,
Costa Rica,2020-2-15,0,0,0,
Costa Rica,2020-2-16,0,0,0,
Costa Rica,2020-2-17,0,0,0,
Costa Rica,2020-2-18,0,0,0,
Costa Rica,2020-2-19,0,0,0,
Costa Rica,2020-2-20,0,0,0,
Costa Rica,2020-2-21,0,0,0,
Costa Rica,2020-2-22,0,0,0,
Costa Rica,2020-2-23,0,0,0,
Costa Rica,2020-2-24,0,0,0,
Costa Rica,2020-2-25,0,0,0,
Costa Rica,2020-2-26,0,0,0,
Costa Rica,2020-2-27,0,0,0,
Costa Rica,2020-2-28,0,0,0,
Costa Rica,2020-2-29,0,0,0,
Costa Rica,2020-3-1,0,0,0,
Costa Rica,2020-3-2,0,0,0,
Costa Rica,2020-3-3,0,0,0,
Costa Rica,2020-3-4,0,0,0,
Costa Rica,2020-3-5,0,0,0,
Costa Rica,2020-3-6,0,0,1,0
Costa Rica,2020-3-7,0,0,1,0
Costa Rica,2020-3-8,0,0,5,0
Costa Rica,2020-3-9,0,0,9,0
Costa Rica,2020-3-10,0,0,9,0
Costa Rica,2020-3-11,0,0,13,0
Costa Rica,2020-3-12,0,0,22,0
Cote d'Ivoire,2020-1-22,0,0,0,
Cote d'Ivoire,2020-1-23,0,0,0,
Cote d'Ivoire,2020-1-24,0,0,0,
Cote d'Ivoire,2020-1-25,0,0,0,
Cote d'Ivoire,2020-1-26,0,0,0,
Cote d'Ivoire,2020-1-27,0,0,0,
Cote d'Ivoire,2020-1-28,0,0,0,
Cote d'Ivoire,2020-1-29,0,0,0,
Cote d'Ivoire,2020-1-30,0,0,0,
Cote d'Ivoire,2020-1-31,0,0,0,
Cote d'Ivoire,2020-2-1,0,0,0,
Cote d'Ivoire,2020-2-2,0,0,0,
Cote d'Ivoire,2020-2-3,0,0,0,
Cote d'Ivoire,2020-2-4,0,0,0,
Cote d'Ivoire,2020-2-5,0,0,0,
Cote d'Ivoire,2020-2-6,0,0,0,
Cote d'Ivoire,2020-2-7,0,0,0,
Cote d'Ivoire,2020-2-8,0,0,0,
Cote d'Ivoire,2020-2-9,0,0,0,
Cote d'Ivoire,2020-2-10,0,0,0,
Cote d'Ivoire,2020-2-11,0,0,0,
Cote d'Ivoire,2020-2-12,0,0,0,
Cote d'Ivoire,2020-2-13,0,0,0,
Cote d'Ivoire,2020-2-14,0,0,0,
Cote d'Ivoire,2020-2-15,0,0,0,
Cote d'Ivoire,2020-2-16,0,0,0,
Cote d'Ivoire,2020-2-17,0,0,0,
Cote d'Ivoire,2020-2-18,0,0,0,
Cote d'Ivoire,2020-2-19,0,0,0,
Cote d'Ivoire,2020-2-20,0,0,0,
Cote d'Ivoire,2020-2-21,0,0,0,
Cote d'Ivoire,2020-2-22,0,0,0,
Cote d'Ivoire,2020-2-23,0,0,0,
Cote d'Ivoire,2020-2-24,0,0,0,
Cote d'Ivoire,2020-2-25,0,0,0,
Cote d'Ivoire,2020-2-26,0,0,0,
Cote d'Ivoire,2020-2-27,0,0,0,
Cote d'Ivoire,2020-2-28,0,0,0,
Cote d'Ivoire,2020-2-29,0,0,0,
Cote d'Ivoire,2020-3-1,0,0,0,
Cote d'Ivoire,2020-3-2,0,0,0,
Cote d'Ivoire,2020-3-3,0,0,0,
Cote d'Ivoire,2020-3-4,0,0,0,
Cote d'Ivoire,2020-3-5,0,0,0,
Cote d'Ivoire,2020-3-6,0,0,0,
Cote d'Ivoire,2020-3-7,0,0,0,
Cote d'Ivoire,2020-3-8,0,0,0,
Cote d'Ivoire,2020-3-9,0,0,0,
Cote d'Ivoire,2020-3-10,0,0,0,
Cote d'Ivoire,2020-3-11,0,0,1,0
Cote d'Ivoire,2020-3-12,0,0,1,0
Croatia,2020-1-22,0,0,0,
Croatia,2020-1-23,0,0,0,
Croatia,2020-1-24,0,0,0,
Croatia,2020-1-25,0,0,0,
Croatia,2020-1-26,0,0,0,
Croatia,2020-1-27,0,0,0,
Croatia,2020-1-28,0,0,0,
Croatia,2020-1-29,0,0,0,
Croatia,2020-1-30,0,0,0,
Croatia,2020-1-31,0,0,0,
Croatia,2020-2-1,0,0,0,
Croatia,2020-2-2,0,0,0,
Croatia,2020-2-3,0,0,0,
Croatia,2020-2-4,0,0,0,
Croatia,2020-2-5,0,0,0,
Croatia,2020-2-6,0,0,0,
Croatia,2020-2-7,0,0,0,
Croatia,2020-2-8,0,0,0,
Croatia,2020-2-9,0,0,0,
Croatia,2020-2-10,0,0,0,
Croatia,2020-2-11,0,0,0,
Croatia,2020-2-12,0,0,0,
Croatia,2020-2-13,0,0,0,
Croatia,2020-2-14,0,0,0,
Croatia,2020-2-15,0,0,0,
Croatia,2020-2-16,0,0,0,
Croatia,2020-2-17,0,0,0,
Croatia,2020-2-18,0,0,0,
Croatia,2020-2-19,0,0,0,
Croatia,2020-2-20,0,0,0,
Croatia,2020-2-21,0,0,0,
Croatia,2020-2-22,0,0,0,
Croatia,2020-2-23,0,0,0,
Croatia,2020-2-24,0,0,0,
Croatia,2020-2-25,0,0,1,0
Croatia,2020-2-26,0,0,3,0
Croatia,2020-2-27,0,0,3,0
Croatia,2020-2-28,0,0,5,0
Croatia,2020-2-29,0,0,6,0
Croatia,2020-3-1,0,0,7,0
Croatia,2020-3-2,0,0,7,0
Croatia,2020-3-3,0,0,9,0
Croatia,2020-3-4,0,0,10,0
Croatia,2020-3-5,0,0,10,0
Croatia,2020-3-6,0,0,11,0
Croatia,2020-3-7,0,0,12,0
Croatia,2020-3-8,0,0,12,0
Croatia,2020-3-9,0,0,12,0
Croatia,2020-3-10,0,0,14,0
Croatia,2020-3-11,0,0,19,0
Croatia,2020-3-12,0,0,19,0
Cruise Ship,2020-1-22,0,0,0,
Cruise Ship,2020-1-23,0,0,0,
Cruise Ship,2020-1-24,0,0,0,
Cruise Ship,2020-1-25,0,0,0,
Cruise Ship,2020-1-26,0,0,0,
Cruise Ship,2020-1-27,0,0,0,
Cruise Ship,2020-1-28,0,0,0,
Cruise Ship,2020-1-29,0,0,0,
Cruise Ship,2020-1-30,0,0,0,
Cruise Ship,2020-1-31,0,0,0,
Cruise Ship,2020-2-1,0,0,0,
Cruise Ship,2020-2-2,0,0,0,
Cruise Ship,2020-2-3,0,0,0,
Cruise Ship,2020-2-4,0,0,0,
Cruise Ship,2020-2-5,0,0,0,
Cruise Ship,2020-2-6,0,0,0,
Cruise Ship,2020-2-7,0,0,61,0
Cruise Ship,2020-2-8,0,0,61,0
Cruise Ship,2020-2-9,0,0,64,0
Cruise Ship,2020-2-10,0,0,135,0
Cruise Ship,2020-2-11,0,0,135,0
Cruise Ship,2020-2-12,0,0,175,0
Cruise Ship,2020-2-13,0,0,175,0
Cruise Ship,2020-2-14,0,0,218,0
Cruise Ship,2020-2-15,0,0,285,0
Cruise Ship,2020-2-16,0,0,355,0
Cruise Ship,2020-2-17,0,0,454,0
Cruise Ship,2020-2-18,0,0,542,0
Cruise Ship,2020-2-19,0,1,620,0
Cruise Ship,2020-2-20,2,1,631,0.003154574
Cruise Ship,2020-2-21,2,1,631,0.003154574
Cruise Ship,2020-2-22,2,1,631,0.003154574
Cruise Ship,2020-2-23,3,0,688,0.004341534
Cruise Ship,2020-2-24,3,0,688,0.004341534
Cruise Ship,2020-2-25,3,0,688,0.004341534
Cruise Ship,2020-2-26,4,10,691,0.005673759
Cruise Ship,2020-2-27,4,10,691,0.005673759
Cruise Ship,2020-2-28,6,10,689,0.008510638
Cruise Ship,2020-2-29,6,10,689,0.008510638
Cruise Ship,2020-3-1,6,10,689,0.008510638
Cruise Ship,2020-3-2,6,10,689,0.008510638
Cruise Ship,2020-3-3,6,10,690,0.008498584
Cruise Ship,2020-3-4,6,10,690,0.008498584
Cruise Ship,2020-3-5,6,10,690,0.008498584
Cruise Ship,2020-3-6,6,40,650,0.00862069
Cruise Ship,2020-3-7,6,40,650,0.00862069
Cruise Ship,2020-3-8,6,40,650,0.00862069
Cruise Ship,2020-3-9,6,40,650,0.00862069
Cruise Ship,2020-3-10,6,40,650,0.00862069
Cruise Ship,2020-3-11,7,325,364,0.010057471
Cruise Ship,2020-3-12,7,325,364,0.010057471
Cuba,2020-1-22,0,0,0,
Cuba,2020-1-23,0,0,0,
Cuba,2020-1-24,0,0,0,
Cuba,2020-1-25,0,0,0,
Cuba,2020-1-26,0,0,0,
Cuba,2020-1-27,0,0,0,
Cuba,2020-1-28,0,0,0,
Cuba,2020-1-29,0,0,0,
Cuba,2020-1-30,0,0,0,
Cuba,2020-1-31,0,0,0,
Cuba,2020-2-1,0,0,0,
Cuba,2020-2-2,0,0,0,
Cuba,2020-2-3,0,0,0,
Cuba,2020-2-4,0,0,0,
Cuba,2020-2-5,0,0,0,
Cuba,2020-2-6,0,0,0,
Cuba,2020-2-7,0,0,0,
Cuba,2020-2-8,0,0,0,
Cuba,2020-2-9,0,0,0,
Cuba,2020-2-10,0,0,0,
Cuba,2020-2-11,0,0,0,
Cuba,2020-2-12,0,0,0,
Cuba,2020-2-13,0,0,0,
Cuba,2020-2-14,0,0,0,
Cuba,2020-2-15,0,0,0,
Cuba,2020-2-16,0,0,0,
Cuba,2020-2-17,0,0,0,
Cuba,2020-2-18,0,0,0,
Cuba,2020-2-19,0,0,0,
Cuba,2020-2-20,0,0,0,
Cuba,2020-2-21,0,0,0,
Cuba,2020-2-22,0,0,0,
Cuba,2020-2-23,0,0,0,
Cuba,2020-2-24,0,0,0,
Cuba,2020-2-25,0,0,0,
Cuba,2020-2-26,0,0,0,
Cuba,2020-2-27,0,0,0,
Cuba,2020-2-28,0,0,0,
Cuba,2020-2-29,0,0,0,
Cuba,2020-3-1,0,0,0,
Cuba,2020-3-2,0,0,0,
Cuba,2020-3-3,0,0,0,
Cuba,2020-3-4,0,0,0,
Cuba,2020-3-5,0,0,0,
Cuba,2020-3-6,0,0,0,
Cuba,2020-3-7,0,0,0,
Cuba,2020-3-8,0,0,0,
Cuba,2020-3-9,0,0,0,
Cuba,2020-3-10,0,0,0,
Cuba,2020-3-11,0,0,0,
Cuba,2020-3-12,0,0,3,0
Cyprus,2020-1-22,0,0,0,
Cyprus,2020-1-23,0,0,0,
Cyprus,2020-1-24,0,0,0,
Cyprus,2020-1-25,0,0,0,
Cyprus,2020-1-26,0,0,0,
Cyprus,2020-1-27,0,0,0,
Cyprus,2020-1-28,0,0,0,
Cyprus,2020-1-29,0,0,0,
Cyprus,2020-1-30,0,0,0,
Cyprus,2020-1-31,0,0,0,
Cyprus,2020-2-1,0,0,0,
Cyprus,2020-2-2,0,0,0,
Cyprus,2020-2-3,0,0,0,
Cyprus,2020-2-4,0,0,0,
Cyprus,2020-2-5,0,0,0,
Cyprus,2020-2-6,0,0,0,
Cyprus,2020-2-7,0,0,0,
Cyprus,2020-2-8,0,0,0,
Cyprus,2020-2-9,0,0,0,
Cyprus,2020-2-10,0,0,0,
Cyprus,2020-2-11,0,0,0,
Cyprus,2020-2-12,0,0,0,
Cyprus,2020-2-13,0,0,0,
Cyprus,2020-2-14,0,0,0,
Cyprus,2020-2-15,0,0,0,
Cyprus,2020-2-16,0,0,0,
Cyprus,2020-2-17,0,0,0,
Cyprus,2020-2-18,0,0,0,
Cyprus,2020-2-19,0,0,0,
Cyprus,2020-2-20,0,0,0,
Cyprus,2020-2-21,0,0,0,
Cyprus,2020-2-22,0,0,0,
Cyprus,2020-2-23,0,0,0,
Cyprus,2020-2-24,0,0,0,
Cyprus,2020-2-25,0,0,0,
Cyprus,2020-2-26,0,0,0,
Cyprus,2020-2-27,0,0,0,
Cyprus,2020-2-28,0,0,0,
Cyprus,2020-2-29,0,0,0,
Cyprus,2020-3-1,0,0,0,
Cyprus,2020-3-2,0,0,0,
Cyprus,2020-3-3,0,0,0,
Cyprus,2020-3-4,0,0,0,
Cyprus,2020-3-5,0,0,0,
Cyprus,2020-3-6,0,0,0,
Cyprus,2020-3-7,0,0,0,
Cyprus,2020-3-8,0,0,0,
Cyprus,2020-3-9,0,0,2,0
Cyprus,2020-3-10,0,0,3,0
Cyprus,2020-3-11,0,0,6,0
Cyprus,2020-3-12,0,0,6,0
Czechia,2020-1-22,0,0,0,
Czechia,2020-1-23,0,0,0,
Czechia,2020-1-24,0,0,0,
Czechia,2020-1-25,0,0,0,
Czechia,2020-1-26,0,0,0,
Czechia,2020-1-27,0,0,0,
Czechia,2020-1-28,0,0,0,
Czechia,2020-1-29,0,0,0,
Czechia,2020-1-30,0,0,0,
Czechia,2020-1-31,0,0,0,
Czechia,2020-2-1,0,0,0,
Czechia,2020-2-2,0,0,0,
Czechia,2020-2-3,0,0,0,
Czechia,2020-2-4,0,0,0,
Czechia,2020-2-5,0,0,0,
Czechia,2020-2-6,0,0,0,
Czechia,2020-2-7,0,0,0,
Czechia,2020-2-8,0,0,0,
Czechia,2020-2-9,0,0,0,
Czechia,2020-2-10,0,0,0,
Czechia,2020-2-11,0,0,0,
Czechia,2020-2-12,0,0,0,
Czechia,2020-2-13,0,0,0,
Czechia,2020-2-14,0,0,0,
Czechia,2020-2-15,0,0,0,
Czechia,2020-2-16,0,0,0,
Czechia,2020-2-17,0,0,0,
Czechia,2020-2-18,0,0,0,
Czechia,2020-2-19,0,0,0,
Czechia,2020-2-20,0,0,0,
Czechia,2020-2-21,0,0,0,
Czechia,2020-2-22,0,0,0,
Czechia,2020-2-23,0,0,0,
Czechia,2020-2-24,0,0,0,
Czechia,2020-2-25,0,0,0,
Czechia,2020-2-26,0,0,0,
Czechia,2020-2-27,0,0,0,
Czechia,2020-2-28,0,0,0,
Czechia,2020-2-29,0,0,0,
Czechia,2020-3-1,0,0,3,0
Czechia,2020-3-2,0,0,3,0
Czechia,2020-3-3,0,0,5,0
Czechia,2020-3-4,0,0,8,0
Czechia,2020-3-5,0,0,12,0
Czechia,2020-3-6,0,0,18,0
Czechia,2020-3-7,0,0,19,0
Czechia,2020-3-8,0,0,31,0
Czechia,2020-3-9,0,0,31,0
Czechia,2020-3-10,0,0,41,0
Czechia,2020-3-11,0,0,91,0
Czechia,2020-3-12,0,0,109,0
Denmark,2020-1-22,0,0,0,
Denmark,2020-1-23,0,0,0,
Denmark,2020-1-24,0,0,0,
Denmark,2020-1-25,0,0,0,
Denmark,2020-1-26,0,0,0,
Denmark,2020-1-27,0,0,0,
Denmark,2020-1-28,0,0,0,
Denmark,2020-1-29,0,0,0,
Denmark,2020-1-30,0,0,0,
Denmark,2020-1-31,0,0,0,
Denmark,2020-2-1,0,0,0,
Denmark,2020-2-2,0,0,0,
Denmark,2020-2-3,0,0,0,
Denmark,2020-2-4,0,0,0,
Denmark,2020-2-5,0,0,0,
Denmark,2020-2-6,0,0,0,
Denmark,2020-2-7,0,0,0,
Denmark,2020-2-8,0,0,0,
Denmark,2020-2-9,0,0,0,
Denmark,2020-2-10,0,0,0,
Denmark,2020-2-11,0,0,0,
Denmark,2020-2-12,0,0,0,
Denmark,2020-2-13,0,0,0,
Denmark,2020-2-14,0,0,0,
Denmark,2020-2-15,0,0,0,
Denmark,2020-2-16,0,0,0,
Denmark,2020-2-17,0,0,0,
Denmark,2020-2-18,0,0,0,
Denmark,2020-2-19,0,0,0,
Denmark,2020-2-20,0,0,0,
Denmark,2020-2-21,0,0,0,
Denmark,2020-2-22,0,0,0,
Denmark,2020-2-23,0,0,0,
Denmark,2020-2-24,0,0,0,
Denmark,2020-2-25,0,0,0,
Denmark,2020-2-26,0,0,0,
Denmark,2020-2-27,0,0,1,0
Denmark,2020-2-28,0,0,1,0
Denmark,2020-2-29,0,0,3,0
Denmark,2020-3-1,0,0,4,0
Denmark,2020-3-2,0,0,4,0
Denmark,2020-3-3,0,0,6,0
Denmark,2020-3-4,0,0,11,0
Denmark,2020-3-5,0,0,11,0
Denmark,2020-3-6,0,1,23,0
Denmark,2020-3-7,0,1,23,0
Denmark,2020-3-8,0,1,36,0
Denmark,2020-3-9,0,1,91,0
Denmark,2020-3-10,0,1,263,0
Denmark,2020-3-11,0,1,443,0
Denmark,2020-3-12,0,1,616,0
Dominican Republic,2020-1-22,0,0,0,
Dominican Republic,2020-1-23,0,0,0,
Dominican Republic,2020-1-24,0,0,0,
Dominican Republic,2020-1-25,0,0,0,
Dominican Republic,2020-1-26,0,0,0,
Dominican Republic,2020-1-27,0,0,0,
Dominican Republic,2020-1-28,0,0,0,
Dominican Republic,2020-1-29,0,0,0,
Dominican Republic,2020-1-30,0,0,0,
Dominican Republic,2020-1-31,0,0,0,
Dominican Republic,2020-2-1,0,0,0,
Dominican Republic,2020-2-2,0,0,0,
Dominican Republic,2020-2-3,0,0,0,
Dominican Republic,2020-2-4,0,0,0,
Dominican Republic,2020-2-5,0,0,0,
Dominican Republic,2020-2-6,0,0,0,
Dominican Republic,2020-2-7,0,0,0,
Dominican Republic,2020-2-8,0,0,0,
Dominican Republic,2020-2-9,0,0,0,
Dominican Republic,2020-2-10,0,0,0,
Dominican Republic,2020-2-11,0,0,0,
Dominican Republic,2020-2-12,0,0,0,
Dominican Republic,2020-2-13,0,0,0,
Dominican Republic,2020-2-14,0,0,0,
Dominican Republic,2020-2-15,0,0,0,
Dominican Republic,2020-2-16,0,0,0,
Dominican Republic,2020-2-17,0,0,0,
Dominican Republic,2020-2-18,0,0,0,
Dominican Republic,2020-2-19,0,0,0,
Dominican Republic,2020-2-20,0,0,0,
Dominican Republic,2020-2-21,0,0,0,
Dominican Republic,2020-2-22,0,0,0,
Dominican Republic,2020-2-23,0,0,0,
Dominican Republic,2020-2-24,0,0,0,
Dominican Republic,2020-2-25,0,0,0,
Dominican Republic,2020-2-26,0,0,0,
Dominican Republic,2020-2-27,0,0,0,
Dominican Republic,2020-2-28,0,0,0,
Dominican Republic,2020-2-29,0,0,0,
Dominican Republic,2020-3-1,0,0,1,0
Dominican Republic,2020-3-2,0,0,1,0
Dominican Republic,2020-3-3,0,0,1,0
Dominican Republic,2020-3-4,0,0,1,0
Dominican Republic,2020-3-5,0,0,1,0
Dominican Republic,2020-3-6,0,0,2,0
Dominican Republic,2020-3-7,0,0,2,0
Dominican Republic,2020-3-8,0,0,5,0
Dominican Republic,2020-3-9,0,0,5,0
Dominican Republic,2020-3-10,0,0,5,0
Dominican Republic,2020-3-11,0,0,5,0
Dominican Republic,2020-3-12,0,0,5,0
Ecuador,2020-1-22,0,0,0,
Ecuador,2020-1-23,0,0,0,
Ecuador,2020-1-24,0,0,0,
Ecuador,2020-1-25,0,0,0,
Ecuador,2020-1-26,0,0,0,
Ecuador,2020-1-27,0,0,0,
Ecuador,2020-1-28,0,0,0,
Ecuador,2020-1-29,0,0,0,
Ecuador,2020-1-30,0,0,0,
Ecuador,2020-1-31,0,0,0,
Ecuador,2020-2-1,0,0,0,
Ecuador,2020-2-2,0,0,0,
Ecuador,2020-2-3,0,0,0,
Ecuador,2020-2-4,0,0,0,
Ecuador,2020-2-5,0,0,0,
Ecuador,2020-2-6,0,0,0,
Ecuador,2020-2-7,0,0,0,
Ecuador,2020-2-8,0,0,0,
Ecuador,2020-2-9,0,0,0,
Ecuador,2020-2-10,0,0,0,
Ecuador,2020-2-11,0,0,0,
Ecuador,2020-2-12,0,0,0,
Ecuador,2020-2-13,0,0,0,
Ecuador,2020-2-14,0,0,0,
Ecuador,2020-2-15,0,0,0,
Ecuador,2020-2-16,0,0,0,
Ecuador,2020-2-17,0,0,0,
Ecuador,2020-2-18,0,0,0,
Ecuador,2020-2-19,0,0,0,
Ecuador,2020-2-20,0,0,0,
Ecuador,2020-2-21,0,0,0,
Ecuador,2020-2-22,0,0,0,
Ecuador,2020-2-23,0,0,0,
Ecuador,2020-2-24,0,0,0,
Ecuador,2020-2-25,0,0,0,
Ecuador,2020-2-26,0,0,0,
Ecuador,2020-2-27,0,0,0,
Ecuador,2020-2-28,0,0,0,
Ecuador,2020-2-29,0,0,0,
Ecuador,2020-3-1,0,0,6,0
Ecuador,2020-3-2,0,0,6,0
Ecuador,2020-3-3,0,0,7,0
Ecuador,2020-3-4,0,0,10,0
Ecuador,2020-3-5,0,0,13,0
Ecuador,2020-3-6,0,0,13,0
Ecuador,2020-3-7,0,0,13,0
Ecuador,2020-3-8,0,0,14,0
Ecuador,2020-3-9,0,0,15,0
Ecuador,2020-3-10,0,0,15,0
Ecuador,2020-3-11,0,0,17,0
Ecuador,2020-3-12,0,0,17,0
Egypt,2020-1-22,0,0,0,
Egypt,2020-1-23,0,0,0,
Egypt,2020-1-24,0,0,0,
Egypt,2020-1-25,0,0,0,
Egypt,2020-1-26,0,0,0,
Egypt,2020-1-27,0,0,0,
Egypt,2020-1-28,0,0,0,
Egypt,2020-1-29,0,0,0,
Egypt,2020-1-30,0,0,0,
Egypt,2020-1-31,0,0,0,
Egypt,2020-2-1,0,0,0,
Egypt,2020-2-2,0,0,0,
Egypt,2020-2-3,0,0,0,
Egypt,2020-2-4,0,0,0,
Egypt,2020-2-5,0,0,0,
Egypt,2020-2-6,0,0,0,
Egypt,2020-2-7,0,0,0,
Egypt,2020-2-8,0,0,0,
Egypt,2020-2-9,0,0,0,
Egypt,2020-2-10,0,0,0,
Egypt,2020-2-11,0,0,0,
Egypt,2020-2-12,0,0,0,
Egypt,2020-2-13,0,0,0,
Egypt,2020-2-14,0,0,1,0
Egypt,2020-2-15,0,0,1,0
Egypt,2020-2-16,0,0,1,0
Egypt,2020-2-17,0,0,1,0
Egypt,2020-2-18,0,0,1,0
Egypt,2020-2-19,0,0,1,0
Egypt,2020-2-20,0,0,1,0
Egypt,2020-2-21,0,0,1,0
Egypt,2020-2-22,0,0,1,0
Egypt,2020-2-23,0,0,1,0
Egypt,2020-2-24,0,0,1,0
Egypt,2020-2-25,0,0,1,0
Egypt,2020-2-26,0,0,1,0
Egypt,2020-2-27,0,0,1,0
Egypt,2020-2-28,0,1,0,0
Egypt,2020-2-29,0,1,0,0
Egypt,2020-3-1,0,1,1,0
Egypt,2020-3-2,0,1,1,0
Egypt,2020-3-3,0,1,1,0
Egypt,2020-3-4,0,1,1,0
Egypt,2020-3-5,0,1,2,0
Egypt,2020-3-6,0,1,14,0
Egypt,2020-3-7,0,1,14,0
Egypt,2020-3-8,1,1,47,0.020408163
Egypt,2020-3-9,1,1,53,0.018181818
Egypt,2020-3-10,1,1,57,0.016949153
Egypt,2020-3-11,1,27,32,0.016666667
Egypt,2020-3-12,1,27,39,0.014925373
Estonia,2020-1-22,0,0,0,
Estonia,2020-1-23,0,0,0,
Estonia,2020-1-24,0,0,0,
Estonia,2020-1-25,0,0,0,
Estonia,2020-1-26,0,0,0,
Estonia,2020-1-27,0,0,0,
Estonia,2020-1-28,0,0,0,
Estonia,2020-1-29,0,0,0,
Estonia,2020-1-30,0,0,0,
Estonia,2020-1-31,0,0,0,
Estonia,2020-2-1,0,0,0,
Estonia,2020-2-2,0,0,0,
Estonia,2020-2-3,0,0,0,
Estonia,2020-2-4,0,0,0,
Estonia,2020-2-5,0,0,0,
Estonia,2020-2-6,0,0,0,
Estonia,2020-2-7,0,0,0,
Estonia,2020-2-8,0,0,0,
Estonia,2020-2-9,0,0,0,
Estonia,2020-2-10,0,0,0,
Estonia,2020-2-11,0,0,0,
Estonia,2020-2-12,0,0,0,
Estonia,2020-2-13,0,0,0,
Estonia,2020-2-14,0,0,0,
Estonia,2020-2-15,0,0,0,
Estonia,2020-2-16,0,0,0,
Estonia,2020-2-17,0,0,0,
Estonia,2020-2-18,0,0,0,
Estonia,2020-2-19,0,0,0,
Estonia,2020-2-20,0,0,0,
Estonia,2020-2-21,0,0,0,
Estonia,2020-2-22,0,0,0,
Estonia,2020-2-23,0,0,0,
Estonia,2020-2-24,0,0,0,
Estonia,2020-2-25,0,0,0,
Estonia,2020-2-26,0,0,0,
Estonia,2020-2-27,0,0,1,0
Estonia,2020-2-28,0,0,1,0
Estonia,2020-2-29,0,0,1,0
Estonia,2020-3-1,0,0,1,0
Estonia,2020-3-2,0,0,1,0
Estonia,2020-3-3,0,0,2,0
Estonia,2020-3-4,0,0,2,0
Estonia,2020-3-5,0,0,3,0
Estonia,2020-3-6,0,0,10,0
Estonia,2020-3-7,0,0,10,0
Estonia,2020-3-8,0,0,10,0
Estonia,2020-3-9,0,0,10,0
Estonia,2020-3-10,0,0,12,0
Estonia,2020-3-11,0,0,16,0
Estonia,2020-3-12,0,0,16,0
Finland,2020-1-22,0,0,0,
Finland,2020-1-23,0,0,0,
Finland,2020-1-24,0,0,0,
Finland,2020-1-25,0,0,0,
Finland,2020-1-26,0,0,0,
Finland,2020-1-27,0,0,0,
Finland,2020-1-28,0,0,0,
Finland,2020-1-29,0,0,1,0
Finland,2020-1-30,0,0,1,0
Finland,2020-1-31,0,0,1,0
Finland,2020-2-1,0,0,1,0
Finland,2020-2-2,0,0,1,0
Finland,2020-2-3,0,0,1,0
Finland,2020-2-4,0,0,1,0
Finland,2020-2-5,0,0,1,0
Finland,2020-2-6,0,0,1,0
Finland,2020-2-7,0,0,1,0
Finland,2020-2-8,0,0,1,0
Finland,2020-2-9,0,0,1,0
Finland,2020-2-10,0,0,1,0
Finland,2020-2-11,0,0,1,0
Finland,2020-2-12,0,1,0,0
Finland,2020-2-13,0,1,0,0
Finland,2020-2-14,0,1,0,0
Finland,2020-2-15,0,1,0,0
Finland,2020-2-16,0,1,0,0
Finland,2020-2-17,0,1,0,0
Finland,2020-2-18,0,1,0,0
Finland,2020-2-19,0,1,0,0
Finland,2020-2-20,0,1,0,0
Finland,2020-2-21,0,1,0,0
Finland,2020-2-22,0,1,0,0
Finland,2020-2-23,0,1,0,0
Finland,2020-2-24,0,1,0,0
Finland,2020-2-25,0,1,0,0
Finland,2020-2-26,0,1,1,0
Finland,2020-2-27,0,1,1,0
Finland,2020-2-28,0,1,1,0
Finland,2020-2-29,0,1,2,0
Finland,2020-3-1,0,1,5,0
Finland,2020-3-2,0,1,5,0
Finland,2020-3-3,0,1,5,0
Finland,2020-3-4,0,1,5,0
Finland,2020-3-5,0,1,11,0
Finland,2020-3-6,0,1,14,0
Finland,2020-3-7,0,1,14,0
