Region,date,Transmissions,Deaths,Recoveries,Active,DeathRateCases
China,2/17/2020,72363,1863,12454,58046,0.025745201
China,2/18/2020,74138,2002,14198,57938,0.027003696
China,2/19/2020,74545,2114,15951,56480,0.02835871
China,2/20/2020,74998,2236,18001,54761,0.029814128
China,2/21/2020,75471,2236,18692,54543,0.029627274
China,2/22/2020,76921,2441,22686,51794,0.031733857
China,2/23/2020,76937,2443,23169,51325,0.031753253
China,2/24/2020,77151,2593,24989,49569,0.033609415
China,2/25/2020,77659,2663,27649,47347,0.034290939
China,2/26/2020,78064,2715,30052,45297,0.034779156
China,2/27/2020,78497,2744,32897,42856,0.03495675
China,2/28/2020,78823,2788,36290,39745,0.035370387
China,2/29/2020,79250,2835,39278,37137,0.035772871
China,3/1/2020,79825,2870,42117,34838,0.035953649
China,3/2/2020,80025,2912,44809,32304,0.036388629
China,3/3/2020,80150,2945,47403,29802,0.036743606
China,3/4/2020,80270,2981,49954,27335,0.037137162
China,3/5/2020,80421,3013,52239,25169,0.037465339
China,3/6/2020,80572,3042,53887,23643,0.037755051
China,3/7/2020,80651,3070,55477,22104,0.038065244
China,3/8/2020,80698,3097,57319,20282,0.038377655
China,3/9/2020,80734,3120,58734,18880,0.038645428
China,3/10/2020,80756,3136,60105,17515,0.038833028
China,3/11/2020,80784,3158,61568,16058,0.039091899
China,3/12/2020,80792,3169,62823,14800,0.039224181
Colombia,1/22/2020,0,0,0,0,
Colombia,1/23/2020,0,0,0,0,
Colombia,1/24/2020,0,0,0,0,
Colombia,1/25/2020,0,0,0,0,
Colombia,1/26/2020,0,0,0,0,
Colombia,1/27/2020,0,0,0,0,
Colombia,1/28/2020,0,0,0,0,
Colombia,1/29/2020,0,0,0,0,
Colombia,1/30/2020,0,0,0,0,
Colombia,1/31/2020,0,0,0,0,
Colombia,2/1/2020,0,0,0,0,
Colombia,2/2/2020,0,0,0,0,
Colombia,2/3/2020,0,0,0,0,
Colombia,2/4/2020,0,0,0,0,
Colombia,2/5/2020,0,0,0,0,
Colombia,2/6/2020,0,0,0,0,
Colombia,2/7/2020,0,0,0,0,
Colombia,2/8/2020,0,0,0,0,
Colombia,2/9/2020,0,0,0,0,
Colombia,2/10/2020,0,0,0,0,
Colombia,2/11/2020,0,0,0,0,
Colombia,2/12/2020,0,0,0,0,
Colombia,2/13/2020,0,0,0,0,
Colombia,2/14/2020,0,0,0,0,
Colombia,2/15/2020,0,0,0,0,
Colombia,2/16/2020,0,0,0,0,
Colombia,2/17/2020,0,0,0,0,
Colombia,2/18/2020,0,0,0,0,
Colombia,2/19/2020,0,0,0,0,
Colombia,2/20/2020,0,0,0,0,
Colombia,2/21/2020,0,0,0,0,
Colombia,2/22/2020,0,0,0,0,
Colombia,2/23/2020,0,0,0,0,
Colombia,2/24/2020,0,0,0,0,
Colombia,2/25/2020,0,0,0,0,
Colombia,2/26/2020,0,0,0,0,
Colombia,2/27/2020,0,0,0,0,
Colombia,2/28/2020,0,0,0,0,
Colombia,2/29/2020,0,0,0,0,
Colombia,3/1/2020,0,0,0,0,
Colombia,3/2/2020,0,0,0,0,
Colombia,3/3/2020,0,0,0,0,
Colombia,3/4/2020,0,0,0,0,
Colombia,3/5/2020,0,0,0,0,
Colombia,3/6/2020,1,0,0,1,0
Colombia,3/7/2020,1,0,0,1,0
Colombia,3/8/2020,1,0,0,1,0
Colombia,3/9/2020,1,0,0,1,0
Colombia,3/10/2020,3,0,0,3,0
Colombia,3/11/2020,9,0,0,9,0
Colombia,3/12/2020,9,0,0,9,0
Congo (Kinshasa),1/22/2020,0,0,0,0,
Congo (Kinshasa),1/23/2020,0,0,0,0,
Congo (Kinshasa),1/24/2020,0,0,0,0,
Congo (Kinshasa),1/25/2020,0,0,0,0,
Congo (Kinshasa),1/26/2020,0,0,0,0,
Congo (Kinshasa),1/27/2020,0,0,0,0,
Congo (Kinshasa),1/28/2020,0,0,0,0,
Congo (Kinshasa),1/29/2020,0,0,0,0,
Congo (Kinshasa),1/30/2020,0,0,0,0,
Congo (Kinshasa),1/31/2020,0,0,0,0,
Congo (Kinshasa),2/1/2020,0,0,0,0,
Congo (Kinshasa),2/2/2020,0,0,0,0,
Congo (Kinshasa),2/3/2020,0,0,0,0,
Congo (Kinshasa),2/4/2020,0,0,0,0,
Congo (Kinshasa),2/5/2020,0,0,0,0,
Congo (Kinshasa),2/6/2020,0,0,0,0,
Congo (Kinshasa),2/7/2020,0,0,0,0,
Congo (Kinshasa),2/8/2020,0,0,0,0,
Congo (Kinshasa),2/9/2020,0,0,0,0,
Congo (Kinshasa),2/10/2020,0,0,0,0,
Congo (Kinshasa),2/11/2020,0,0,0,0,
Congo (Kinshasa),2/12/2020,0,0,0,0,
Congo (Kinshasa),2/13/2020,0,0,0,0,
Congo (Kinshasa),2/14/2020,0,0,0,0,
Congo (Kinshasa),2/15/2020,0,0,0,0,
Congo (Kinshasa),2/16/2020,0,0,0,0,
Congo (Kinshasa),2/17/2020,0,0,0,0,
Congo (Kinshasa),2/18/2020,0,0,0,0,
Congo (Kinshasa),2/19/2020,0,0,0,0,
Congo (Kinshasa),2/20/2020,0,0,0,0,
Congo (Kinshasa),2/21/2020,0,0,0,0,
Congo (Kinshasa),2/22/2020,0,0,0,0,
Congo (Kinshasa),2/23/2020,0,0,0,0,
Congo (Kinshasa),2/24/2020,0,0,0,0,
Congo (Kinshasa),2/25/2020,0,0,0,0,
Congo (Kinshasa),2/26/2020,0,0,0,0,
Congo (Kinshasa),2/27/2020,0,0,0,0,
Congo (Kinshasa),2/28/2020,0,0,0,0,
Congo (Kinshasa),2/29/2020,0,0,0,0,
Congo (Kinshasa),3/1/2020,0,0,0,0,
Congo (Kinshasa),3/2/2020,0,0,0,0,
Congo (Kinshasa),3/3/2020,0,0,0,0,
Congo (Kinshasa),3/4/2020,0,0,0,0,
Congo (Kinshasa),3/5/2020,0,0,0,0,
Congo (Kinshasa),3/6/2020,0,0,0,0,
Congo (Kinshasa),3/7/2020,0,0,0,0,
Congo (Kinshasa),3/8/2020,0,0,0,0,
Congo (Kinshasa),3/9/2020,0,0,0,0,
Congo (Kinshasa),3/10/2020,0,0,0,0,
Congo (Kinshasa),3/11/2020,1,0,0,1,0
Congo (Kinshasa),3/12/2020,1,0,0,1,0
Costa Rica,1/22/2020,0,0,0,0,
Costa Rica,1/23/2020,0,0,0,0,
Costa Rica,1/24/2020,0,0,0,0,
Costa Rica,1/25/2020,0,0,0,0,
Costa Rica,1/26/2020,0,0,0,0,
Costa Rica,1/27/2020,0,0,0,0,
Costa Rica,1/28/2020,0,0,0,0,
Costa Rica,1/29/2020,0,0,0,0,
Costa Rica,1/30/2020,0,0,0,0,
Costa Rica,1/31/2020,0,0,0,0,
Costa Rica,2/1/2020,0,0,0,0,
Costa Rica,2/2/2020,0,0,0,0,
Costa Rica,2/3/2020,0,0,0,0,
Costa Rica,2/4/2020,0,0,0,0,
Costa Rica,2/5/2020,0,0,0,0,
Costa Rica,2/6/2020,0,0,0,0,
Costa Rica,2/7/2020,0,0,0,0,
Costa Rica,2/8/2020,0,0,0,0,
Costa Rica,2/9/2020,0,0,0,0,
Costa Rica,2/10/2020,0,0,0,0,
Costa Rica,2/11/2020,0,0,0,0,
Costa Rica,2/12/2020,0,0,0,0,
Costa Rica,2/13/2020,0,0,0,0,
Costa Rica,2/14/2020,0,0,0,0,
Costa Rica,2/15/2020,0,0,0,0,
Costa Rica,2/16/2020,0,0,0,0,
Costa Rica,2/17/2020,0,0,0,0,
Costa Rica,2/18/2020,0,0,0,0,
Costa Rica,2/19/2020,0,0,0,0,
Costa Rica,2/20/2020,0,0,0,0,
Costa Rica,2/21/2020,0,0,0,0,
Costa Rica,2/22/2020,0,0,0,0,
Costa Rica,2/23/2020,0,0,0,0,
Costa Rica,2/24/2020,0,0,0,0,
Costa Rica,2/25/2020,0,0,0,0,
Costa Rica,2/26/2020,0,0,0,0,
Costa Rica,2/27/2020,0,0,0,0,
Costa Rica,2/28/2020,0,0,0,0,
Costa Rica,2/29/2020,0,0,0,0,
Costa Rica,3/1/2020,0,0,0,0,
Costa Rica,3/2/2020,0,0,0,0,
Costa Rica,3/3/2020,0,0,0,0,
Costa Rica,3/4/2020,0,0,0,0,
Costa Rica,3/5/2020,0,0,0,0,
Costa Rica,3/6/2020,1,0,0,1,0
Costa Rica,3/7/2020,1,0,0,1,0
Costa Rica,3/8/2020,5,0,0,5,0
Costa Rica,3/9/2020,9,0,0,9,0
Costa Rica,3/10/2020,9,0,0,9,0
Costa Rica,3/11/2020,13,0,0,13,0
Costa Rica,3/12/2020,22,0,0,22,0
Cote d'Ivoire,1/22/2020,0,0,0,0,
Cote d'Ivoire,1/23/2020,0,0,0,0,
Cote d'Ivoire,1/24/2020,0,0,0,0,
Cote d'Ivoire,1/25/2020,0,0,0,0,
Cote d'Ivoire,1/26/2020,0,0,0,0,
Cote d'Ivoire,1/27/2020,0,0,0,0,
Cote d'Ivoire,1/28/2020,0,0,0,0,
Cote d'Ivoire,1/29/2020,0,0,0,0,
Cote d'Ivoire,1/30/2020,0,0,0,0,
Cote d'Ivoire,1/31/2020,0,0,0,0,
Cote d'Ivoire,2/1/2020,0,0,0,0,
Cote d'Ivoire,2/2/2020,0,0,0,0,
Cote d'Ivoire,2/3/2020,0,0,0,0,
Cote d'Ivoire,2/4/2020,0,0,0,0,
Cote d'Ivoire,2/5/2020,0,0,0,0,
Cote d'Ivoire,2/6/2020,0,0,0,0,
Cote d'Ivoire,2/7/2020,0,0,0,0,
Cote d'Ivoire,2/8/2020,0,0,0,0,
Cote d'Ivoire,2/9/2020,0,0,0,0,
Cote d'Ivoire,2/10/2020,0,0,0,0,
Cote d'Ivoire,2/11/2020,0,0,0,0,
Cote d'Ivoire,2/12/2020,0,0,0,0,
Cote d'Ivoire,2/13/2020,0,0,0,0,
Cote d'Ivoire,2/14/2020,0,0,0,0,
Cote d'Ivoire,2/15/2020,0,0,0,0,
Cote d'Ivoire,2/16/2020,0,0,0,0,
Cote d'Ivoire,2/17/2020,0,0,0,0,
Cote d'Ivoire,2/18/2020,0,0,0,0,
Cote d'Ivoire,2/19/2020,0,0,0,0,
Cote d'Ivoire,2/20/2020,0,0,0,0,
Cote d'Ivoire,2/21/2020,0,0,0,0,
Cote d'Ivoire,2/22/2020,0,0,0,0,
Cote d'Ivoire,2/23/2020,0,0,0,0,
Cote d'Ivoire,2/24/2020,0,0,0,0,
Cote d'Ivoire,2/25/2020,0,0,0,0,
Cote d'Ivoire,2/26/2020,0,0,0,0,
Cote d'Ivoire,2/27/2020,0,0,0,0,
Cote d'Ivoire,2/28/2020,0,0,0,0,
Cote d'Ivoire,2/29/2020,0,0,0,0,
Cote d'Ivoire,3/1/2020,0,0,0,0,
Cote d'Ivoire,3/2/2020,0,0,0,0,
Cote d'Ivoire,3/3/2020,0,0,0,0,
Cote d'Ivoire,3/4/2020,0,0,0,0,
Cote d'Ivoire,3/5/2020,0,0,0,0,
Cote d'Ivoire,3/6/2020,0,0,0,0,
Cote d'Ivoire,3/7/2020,0,0,0,0,
Cote d'Ivoire,3/8/2020,0,0,0,0,
Cote d'Ivoire,3/9/2020,0,0,0,0,
Cote d'Ivoire,3/10/2020,0,0,0,0,
Cote d'Ivoire,3/11/2020,1,0,0,1,0
Cote d'Ivoire,3/12/2020,1,0,0,1,0
Croatia,1/22/2020,0,0,0,0,
Croatia,1/23/2020,0,0,0,0,
Croatia,1/24/2020,0,0,0,0,
Croatia,1/25/2020,0,0,0,0,
Croatia,1/26/2020,0,0,0,0,
Croatia,1/27/2020,0,0,0,0,
Croatia,1/28/2020,0,0,0,0,
Croatia,1/29/2020,0,0,0,0,
Croatia,1/30/2020,0,0,0,0,
Croatia,1/31/2020,0,0,0,0,
Croatia,2/1/2020,0,0,0,0,
Croatia,2/2/2020,0,0,0,0,
Croatia,2/3/2020,0,0,0,0,
Croatia,2/4/2020,0,0,0,0,
Croatia,2/5/2020,0,0,0,0,
Croatia,2/6/2020,0,0,0,0,
Croatia,2/7/2020,0,0,0,0,
Croatia,2/8/2020,0,0,0,0,
Croatia,2/9/2020,0,0,0,0,
Croatia,2/10/2020,0,0,0,0,
Croatia,2/11/2020,0,0,0,0,
Croatia,2/12/2020,0,0,0,0,
Croatia,2/13/2020,0,0,0,0,
Croatia,2/14/2020,0,0,0,0,
Croatia,2/15/2020,0,0,0,0,
Croatia,2/16/2020,0,0,0,0,
Croatia,2/17/2020,0,0,0,0,
Croatia,2/18/2020,0,0,0,0,
Croatia,2/19/2020,0,0,0,0,
Croatia,2/20/2020,0,0,0,0,
Croatia,2/21/2020,0,0,0,0,
Croatia,2/22/2020,0,0,0,0,
Croatia,2/23/2020,0,0,0,0,
Croatia,2/24/2020,0,0,0,0,
Croatia,2/25/2020,1,0,0,1,0
Croatia,2/26/2020,3,0,0,3,0
Croatia,2/27/2020,3,0,0,3,0
Croatia,2/28/2020,5,0,0,5,0
Croatia,2/29/2020,6,0,0,6,0
Croatia,3/1/2020,7,0,0,7,0
Croatia,3/2/2020,7,0,0,7,0
Croatia,3/3/2020,9,0,0,9,0
Croatia,3/4/2020,10,0,0,10,0
Croatia,3/5/2020,10,0,0,10,0
Croatia,3/6/2020,11,0,0,11,0
Croatia,3/7/2020,12,0,0,12,0
Croatia,3/8/2020,12,0,0,12,0
Croatia,3/9/2020,12,0,0,12,0
Croatia,3/10/2020,14,0,0,14,0
Croatia,3/11/2020,19,0,0,19,0
Croatia,3/12/2020,19,0,0,19,0
Cruise Ship,1/22/2020,0,0,0,0,
Cruise Ship,1/23/2020,0,0,0,0,
Cruise Ship,1/24/2020,0,0,0,0,
Cruise Ship,1/25/2020,0,0,0,0,
Cruise Ship,1/26/2020,0,0,0,0,
Cruise Ship,1/27/2020,0,0,0,0,
Cruise Ship,1/28/2020,0,0,0,0,
Cruise Ship,1/29/2020,0,0,0,0,
Cruise Ship,1/30/2020,0,0,0,0,
Cruise Ship,1/31/2020,0,0,0,0,
Cruise Ship,2/1/2020,0,0,0,0,
Cruise Ship,2/2/2020,0,0,0,0,
Cruise Ship,2/3/2020,0,0,0,0,
Cruise Ship,2/4/2020,0,0,0,0,
Cruise Ship,2/5/2020,0,0,0,0,
Cruise Ship,2/6/2020,0,0,0,0,
Cruise Ship,2/7/2020,61,0,0,61,0
Cruise Ship,2/8/2020,61,0,0,61,0
Cruise Ship,2/9/2020,64,0,0,64,0
Cruise Ship,2/10/2020,135,0,0,135,0
Cruise Ship,2/11/2020,135,0,0,135,0
Cruise Ship,2/12/2020,175,0,0,175,0
Cruise Ship,2/13/2020,175,0,0,175,0
Cruise Ship,2/14/2020,218,0,0,218,0
Cruise Ship,2/15/2020,285,0,0,285,0
Cruise Ship,2/16/2020,355,0,0,355,0
Cruise Ship,2/17/2020,454,0,0,454,0
Cruise Ship,2/18/2020,542,0,0,542,0
Cruise Ship,2/19/2020,621,0,1,620,0
Cruise Ship,2/20/2020,634,2,1,631,0.003154574
Cruise Ship,2/21/2020,634,2,1,631,0.003154574
Cruise Ship,2/22/2020,634,2,1,631,0.003154574
Cruise Ship,2/23/2020,691,3,0,688,0.004341534
Cruise Ship,2/24/2020,691,3,0,688,0.004341534
Cruise Ship,2/25/2020,691,3,0,688,0.004341534
Cruise Ship,2/26/2020,705,4,10,691,0.005673759
Cruise Ship,2/27/2020,705,4,10,691,0.005673759
Cruise Ship,2/28/2020,705,6,10,689,0.008510638
Cruise Ship,2/29/2020,705,6,10,689,0.008510638
Cruise Ship,3/1/2020,705,6,10,689,0.008510638
Cruise Ship,3/2/2020,705,6,10,689,0.008510638
Cruise Ship,3/3/2020,706,6,10,690,0.008498584
Cruise Ship,3/4/2020,706,6,10,690,0.008498584
Cruise Ship,3/5/2020,706,6,10,690,0.008498584
Cruise Ship,3/6/2020,696,6,40,650,0.00862069
Cruise Ship,3/7/2020,696,6,40,650,0.00862069
Cruise Ship,3/8/2020,696,6,40,650,0.00862069
Cruise Ship,3/9/2020,696,6,40,650,0.00862069
Cruise Ship,3/10/2020,696,6,40,650,0.00862069
Cruise Ship,3/11/2020,696,7,325,364,0.010057471
Cruise Ship,3/12/2020,696,7,325,364,0.010057471
Cuba,1/22/2020,0,0,0,0,
Cuba,1/23/2020,0,0,0,0,
Cuba,1/24/2020,0,0,0,0,
Cuba,1/25/2020,0,0,0,0,
Cuba,1/26/2020,0,0,0,0,
Cuba,1/27/2020,0,0,0,0,
Cuba,1/28/2020,0,0,0,0,
Cuba,1/29/2020,0,0,0,0,
Cuba,1/30/2020,0,0,0,0,
Cuba,1/31/2020,0,0,0,0,
Cuba,2/1/2020,0,0,0,0,
Cuba,2/2/2020,0,0,0,0,
Cuba,2/3/2020,0,0,0,0,
Cuba,2/4/2020,0,0,0,0,
Cuba,2/5/2020,0,0,0,0,
Cuba,2/6/2020,0,0,0,0,
Cuba,2/7/2020,0,0,0,0,
Cuba,2/8/2020,0,0,0,0,
Cuba,2/9/2020,0,0,0,0,
Cuba,2/10/2020,0,0,0,0,
Cuba,2/11/2020,0,0,0,0,
Cuba,2/12/2020,0,0,0,0,
Cuba,2/13/2020,0,0,0,0,
Cuba,2/14/2020,0,0,0,0,
Cuba,2/15/2020,0,0,0,0,
Cuba,2/16/2020,0,0,0,0,
Cuba,2/17/2020,0,0,0,0,
Cuba,2/18/2020,0,0,0,0,
Cuba,2/19/2020,0,0,0,0,
Cuba,2/20/2020,0,0,0,0,
Cuba,2/21/2020,0,0,0,0,
Cuba,2/22/2020,0,0,0,0,
Cuba,2/23/2020,0,0,0,0,
Cuba,2/24/2020,0,0,0,0,
Cuba,2/25/2020,0,0,0,0,
Cuba,2/26/2020,0,0,0,0,
Cuba,2/27/2020,0,0,0,0,
Cuba,2/28/2020,0,0,0,0,
Cuba,2/29/2020,0,0,0,0,
Cuba,3/1/2020,0,0,0,0,
Cuba,3/2/2020,0,0,0,0,
Cuba,3/3/2020,0,0,0,0,
Cuba,3/4/2020,0,0,0,0,
Cuba,3/5/2020,0,0,0,0,
Cuba,3/6/2020,0,0,0,0,
Cuba,3/7/2020,0,0,0,0,
Cuba,3/8/2020,0,0,0,0,
Cuba,3/9/2020,0,0,0,0,
Cuba,3/10/2020,0,0,0,0,
Cuba,3/11/2020,0,0,0,0,
Cuba,3/12/2020,3,0,0,3,0
Cyprus,1/22/2020,0,0,0,0,
Cyprus,1/23/2020,0,0,0,0,
Cyprus,1/24/2020,0,0,0,0,
Cyprus,1/25/2020,0,0,0,0,
Cyprus,1/26/2020,0,0,0,0,
Cyprus,1/27/2020,0,0,0,0,
Cyprus,1/28/2020,0,0,0,0,
Cyprus,1/29/2020,0,0,0,0,
Cyprus,1/30/2020,0,0,0,0,
Cyprus,1/31/2020,0,0,0,0,
Cyprus,2/1/2020,0,0,0,0,
Cyprus,2/2/2020,0,0,0,0,
Cyprus,2/3/2020,0,0,0,0,
Cyprus,2/4/2020,0,0,0,0,
Cyprus,2/5/2020,0,0,0,0,
Cyprus,2/6/2020,0,0,0,0,
Cyprus,2/7/2020,0,0,0,0,
Cyprus,2/8/2020,0,0,0,0,
Cyprus,2/9/2020,0,0,0,0,
Cyprus,2/10/2020,0,0,0,0,
Cyprus,2/11/2020,0,0,0,0,
Cyprus,2/12/2020,0,0,0,0,
Cyprus,2/13/2020,0,0,0,0,
Cyprus,2/14/2020,0,0,0,0,
Cyprus,2/15/2020,0,0,0,0,
Cyprus,2/16/2020,0,0,0,0,
Cyprus,2/17/2020,0,0,0,0,
Cyprus,2/18/2020,0,0,0,0,
Cyprus,2/19/2020,0,0,0,0,
Cyprus,2/20/2020,0,0,0,0,
Cyprus,2/21/2020,0,0,0,0,
Cyprus,2/22/2020,0,0,0,0,
Cyprus,2/23/2020,0,0,0,0,
Cyprus,2/24/2020,0,0,0,0,
Cyprus,2/25/2020,0,0,0,0,
Cyprus,2/26/2020,0,0,0,0,
Cyprus,2/27/2020,0,0,0,0,
Cyprus,2/28/2020,0,0,0,0,
Cyprus,2/29/2020,0,0,0,0,
Cyprus,3/1/2020,0,0,0,0,
Cyprus,3/2/2020,0,0,0,0,
Cyprus,3/3/2020,0,0,0,0,
Cyprus,3/4/2020,0,0,0,0,
Cyprus,3/5/2020,0,0,0,0,
Cyprus,3/6/2020,0,0,0,0,
Cyprus,3/7/2020,0,0,0,0,
Cyprus,3/8/2020,0,0,0,0,
Cyprus,3/9/2020,2,0,0,2,0
Cyprus,3/10/2020,3,0,0,3,0
Cyprus,3/11/2020,6,0,0,6,0
Cyprus,3/12/2020,6,0,0,6,0
Czechia,1/22/2020,0,0,0,0,
Czechia,1/23/2020,0,0,0,0,
Czechia,1/24/2020,0,0,0,0,
Czechia,1/25/2020,0,0,0,0,
Czechia,1/26/2020,0,0,0,0,
Czechia,1/27/2020,0,0,0,0,
Czechia,1/28/2020,0,0,0,0,
Czechia,1/29/2020,0,0,0,0,
Czechia,1/30/2020,0,0,0,0,
Czechia,1/31/2020,0,0,0,0,
Czechia,2/1/2020,0,0,0,0,
Czechia,2/2/2020,0,0,0,0,
Czechia,2/3/2020,0,0,0,0,
Czechia,2/4/2020,0,0,0,0,
Czechia,2/5/2020,0,0,0,0,
Czechia,2/6/2020,0,0,0,0,
Czechia,2/7/2020,0,0,0,0,
Czechia,2/8/2020,0,0,0,0,
Czechia,2/9/2020,0,0,0,0,
Czechia,2/10/2020,0,0,0,0,
Czechia,2/11/2020,0,0,0,0,
Czechia,2/12/2020,0,0,0,0,
Czechia,2/13/2020,0,0,0,0,
Czechia,2/14/2020,0,0,0,0,
Czechia,2/15/2020,0,0,0,0,
Czechia,2/16/2020,0,0,0,0,
Czechia,2/17/2020,0,0,0,0,
Czechia,2/18/2020,0,0,0,0,
Czechia,2/19/2020,0,0,0,0,
Czechia,2/20/2020,0,0,0,0,
Czechia,2/21/2020,0,0,0,0,
Czechia,2/22/2020,0,0,0,0,
Czechia,2/23/2020,0,0,0,0,
Czechia,2/24/2020,0,0,0,0,
Czechia,2/25/2020,0,0,0,0,
Czechia,2/26/2020,0,0,0,0,
Czechia,2/27/2020,0,0,0,0,
Czechia,2/28/2020,0,0,0,0,
Czechia,2/29/2020,0,0,0,0,
Czechia,3/1/2020,3,0,0,3,0
Czechia,3/2/2020,3,0,0,3,0
Czechia,3/3/2020,5,0,0,5,0
Czechia,3/4/2020,8,0,0,8,0
Czechia,3/5/2020,12,0,0,12,0
Czechia,3/6/2020,18,0,0,18,0
Czechia,3/7/2020,19,0,0,19,0
Czechia,3/8/2020,31,0,0,31,0
Czechia,3/9/2020,31,0,0,31,0
Czechia,3/10/2020,41,0,0,41,0
Czechia,3/11/2020,91,0,0,91,0
Czechia,3/12/2020,109,0,0,109,0
Denmark,1/22/2020,0,0,0,0,
Denmark,1/23/2020,0,0,0,0,
Denmark,1/24/2020,0,0,0,0,
Denmark,1/25/2020,0,0,0,0,
Denmark,1/26/2020,0,0,0,0,
Denmark,1/27/2020,0,0,0,0,
Denmark,1/28/2020,0,0,0,0,
Denmark,1/29/2020,0,0,0,0,
Denmark,1/30/2020,0,0,0,0,
Denmark,1/31/2020,0,0,0,0,
Denmark,2/1/2020,0,0,0,0,
Denmark,2/2/2020,0,0,0,0,
Denmark,2/3/2020,0,0,0,0,
Denmark,2/4/2020,0,0,0,0,
Denmark,2/5/2020,0,0,0,0,
Denmark,2/6/2020,0,0,0,0,
Denmark,2/7/2020,0,0,0,0,
Denmark,2/8/2020,0,0,0,0,
Denmark,2/9/2020,0,0,0,0,
Denmark,2/10/2020,0,0,0,0,
Denmark,2/11/2020,0,0,0,0,
Denmark,2/12/2020,0,0,0,0,
Denmark,2/13/2020,0,0,0,0,
Denmark,2/14/2020,0,0,0,0,
Denmark,2/15/2020,0,0,0,0,
Denmark,2/16/2020,0,0,0,0,
Denmark,2/17/2020,0,0,0,0,
Denmark,2/18/2020,0,0,0,0,
Denmark,2/19/2020,0,0,0,0,
Denmark,2/20/2020,0,0,0,0,
Denmark,2/21/2020,0,0,0,0,
Denmark,2/22/2020,0,0,0,0,
Denmark,2/23/2020,0,0,0,0,
Denmark,2/24/2020,0,0,0,0,
Denmark,2/25/2020,0,0,0,0,
Denmark,2/26/2020,0,0,0,0,
Denmark,2/27/2020,1,0,0,1,0
Denmark,2/28/2020,1,0,0,1,0
Denmark,2/29/2020,3,0,0,3,0
Denmark,3/1/2020,4,0,0,4,0
Denmark,3/2/2020,4,0,0,4,0
Denmark,3/3/2020,6,0,0,6,0
Denmark,3/4/2020,11,0,0,11,0
Denmark,3/5/2020,11,0,0,11,0
Denmark,3/6/2020,24,0,1,23,0
Denmark,3/7/2020,24,0,1,23,0
Denmark,3/8/2020,37,0,1,36,0
Denmark,3/9/2020,92,0,1,91,0
Denmark,3/10/2020,264,0,1,263,0
Denmark,3/11/2020,444,0,1,443,0
Denmark,3/12/2020,617,0,1,616,0
Dominican Republic,1/22/2020,0,0,0,0,
Dominican Republic,1/23/2020,0,0,0,0,
Dominican Republic,1/24/2020,0,0,0,0,
Dominican Republic,1/25/2020,0,0,0,0,
Dominican Republic,1/26/2020,0,0,0,0,
Dominican Republic,1/27/2020,0,0,0,0,
Dominican Republic,1/28/2020,0,0,0,0,
Dominican Republic,1/29/2020,0,0,0,0,
Dominican Republic,1/30/2020,0,0,0,0,
Dominican Republic,1/31/2020,0,0,0,0,
Dominican Republic,2/1/2020,0,0,0,0,
Dominican Republic,2/2/2020,0,0,0,0,
Dominican Republic,2/3/2020,0,0,0,0,
Dominican Republic,2/4/2020,0,0,0,0,
Dominican Republic,2/5/2020,0,0,0,0,
Dominican Republic,2/6/2020,0,0,0,0,
Dominican Republic,2/7/2020,0,0,0,0,
Dominican Republic,2/8/2020,0,0,0,0,
Dominican Republic,2/9/2020,0,0,0,0,
Dominican Republic,2/10/2020,0,0,0,0,
Dominican Republic,2/11/2020,0,0,0,0,
Dominican Republic,2/12/2020,0,0,0,0,
Dominican Republic,2/13/2020,0,0,0,0,
Dominican Republic,2/14/2020,0,0,0,0,
Dominican Republic,2/15/2020,0,0,0,0,
Dominican Republic,2/16/2020,0,0,0,0,
Dominican Republic,2/17/2020,0,0,0,0,
Dominican Republic,2/18/2020,0,0,0,0,
Dominican Republic,2/19/2020,0,0,0,0,
Dominican Republic,2/20/2020,0,0,0,0,
Dominican Republic,2/21/2020,0,0,0,0,
Dominican Republic,2/22/2020,0,0,0,0,
Dominican Republic,2/23/2020,0,0,0,0,
Dominican Republic,2/24/2020,0,0,0,0,
Dominican Republic,2/25/2020,0,0,0,0,
Dominican Republic,2/26/2020,0,0,0,0,
Dominican Republic,2/27/2020,0,0,0,0,
Dominican Republic,2/28/2020,0,0,0,0,
Dominican Republic,2/29/2020,0,0,0,0,
Dominican Republic,3/1/2020,1,0,0,1,0
Dominican Republic,3/2/2020,1,0,0,1,0
Dominican Republic,3/3/2020,1,0,0,1,0
Dominican Republic,3/4/2020,1,0,0,1,0
Dominican Republic,3/5/2020,1,0,0,1,0
Dominican Republic,3/6/2020,2,0,0,2,0
Dominican Republic,3/7/2020,2,0,0,2,0
Dominican Republic,3/8/2020,5,0,0,5,0
Dominican Republic,3/9/2020,5,0,0,5,0
Dominican Republic,3/10/2020,5,0,0,5,0
Dominican Republic,3/11/2020,5,0,0,5,0
Dominican Republic,3/12/2020,5,0,0,5,0
Ecuador,1/22/2020,0,0,0,0,
Ecuador,1/23/2020,0,0,0,0,
Ecuador,1/24/2020,0,0,0,0,
Ecuador,1/25/2020,0,0,0,0,
Ecuador,1/26/2020,0,0,0,0,
Ecuador,1/27/2020,0,0,0,0,
Ecuador,1/28/2020,0,0,0,0,
Ecuador,1/29/2020,0,0,0,0,
Ecuador,1/30/2020,0,0,0,0,
Ecuador,1/31/2020,0,0,0,0,
